trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude
demo_trip_000932,demo_taxi_0030,2024-03-07T15:35:08.000,2024-03-07T15:45:25.000,617,5.87,,,54.0,13.0,21.48,0.0,0.0,0.0,21.48,Mobile,Demo Globe Taxi,41.662627080145576,-87.59468319526982,41.98616106594631,-87.72535330836175
demo_trip_000933,demo_taxi_0077,2024-03-13T20:09:47.000,2024-03-13T20:18:23.000,516,4.21,,,46.0,46.0,20.36,0.0,0.0,0.0,20.36,Mobile,Demo Sun Taxi,41.744957219746404,-87.56650853534136,41.730677547636226,-87.54015216952632
demo_trip_000934,demo_taxi_0053,2024-03-20T17:21:27.000,2024-03-20T17:46:01.000,1474,4.14,,,6.0,5.0,18.44,3.19,0.0,0.0,21.63,Cash,Demo Taxi Co,41.93464319079716,-87.65961961967878,41.94860987917652,-87.68170879807691
demo_trip_000935,demo_taxi_0112,2024-03-08T13:39:08.000,2024-03-08T14:17:40.000,2312,7.89,,,59.0,1.0,26.33,0.0,0.0,1.04,27.37,Credit Card,Demo Flash Cab,41.83441737877846,-87.67663900247061,42.012763346805826,-87.67168607713108
demo_trip_000936,demo_taxi_0018,2024-03-20T10:59:56.000,2024-03-20T11:23:51.000,1435,3.48,,,19.0,35.0,15.78,0.0,0.0,0.0,15.78,Cash,Demo Taxi Co,41.93200844271384,-87.78473901952029,41.8362964839172,-87.6110178556879
demo_trip_000937,demo_taxi_0017,2024-03-19T06:59:31.000,2024-03-19T07:38:12.000,2321,7.56,,,23.0,34.0,23.17,0.0,0.0,0.0,23.17,Credit Card,Demo Taxi Co,41.90884079377179,-87.72923789631042,41.83851225933188,-87.63559374531738
demo_trip_000938,demo_taxi_0055,2024-03-22T08:53:40.000,2024-03-22T09:24:37.000,1857,11.5,,,34.0,48.0,46.45,10.35,0.0,0.0,56.8,Credit Card,Demo Taxi Co,41.825482840528956,-87.63334565210673,41.72976151702269,-87.57398740254122
demo_trip_000939,demo_taxi_0061,2024-03-07T01:14:05.000,2024-03-07T01:42:25.000,1700,4.76,,,6.0,75.0,20.84,4.38,0.0,0.0,25.22,Cash,Demo Flash Cab,41.947177136004335,-87.639165294547,41.686358732071795,-87.6716109285455
demo_trip_000940,demo_taxi_0082,2024-03-19T23:05:22.000,2024-03-19T23:35:11.000,1789,4.78,,,34.0,67.0,20.35,0.0,0.0,0.0,20.35,Cash,Demo Taxi Co,41.8483691363871,-87.63485345831778,41.78411887610055,-87.67425672749737
demo_trip_000941,demo_taxi_0048,2024-03-23T08:54:37.000,2024-03-23T09:31:58.000,2241,6.97,,,51.0,1.0,28.87,0.0,0.0,0.0,28.87,Credit Card,Demo Sun Taxi,41.67682915646906,-87.54839680824385,41.999185711403115,-87.66584697677715
demo_trip_000942,demo_taxi_0109,2024-03-20T19:55:38.000,2024-03-20T20:30:22.000,2084,15.09,,,36.0,23.0,69.04,0.0,0.0,0.0,69.04,Cash,Demo Sun Taxi,41.826801755156716,-87.59971137781002,41.897258428545705,-87.70856574521751
demo_trip_000943,demo_taxi_0056,2024-03-07T07:16:03.000,2024-03-07T07:25:02.000,539,1.28,,,19.0,10.0,4.98,0.0,0.0,0.0,4.98,Cash,Demo City Service,41.92621925580487,-87.75741144153972,42.00073832461169,-87.78194923591022
demo_trip_000944,demo_taxi_0015,2024-03-21T09:01:36.000,2024-03-21T09:26:14.000,1478,14.03,,,34.0,54.0,67.64,0.0,0.0,0.0,67.64,Credit Card,Demo Sun Taxi,41.8496606167912,-87.63810389373837,41.651246942141974,-87.58361407406895
demo_trip_000945,demo_taxi_0014,2024-03-06T12:38:56.000,2024-03-06T12:58:57.000,1201,6.1,,,23.0,54.0,17.46,3.42,0.0,0.0,20.88,Credit Card,Demo Taxi Co,41.89325320499039,-87.72645799488596,41.64515587794038,-87.5904332596492
demo_trip_000946,demo_taxi_0116,2024-03-16T10:04:47.000,2024-03-16T10:40:18.000,2131,10.12,,,13.0,10.0,34.3,0.0,0.0,0.0,34.3,Cash,Demo Globe Taxi,41.97867441205368,-87.72412220002876,41.99086573250669,-87.79178224991514
demo_trip_000947,demo_taxi_0016,2024-03-14T19:02:12.000,2024-03-14T19:12:45.000,633,3.66,,,75.0,29.0,16.31,2.35,0.0,0.0,18.66,No Charge,Demo Flash Cab,41.69900620583353,-87.65854972261312,41.863081013482784,-87.72568906643058
demo_trip_000948,demo_taxi_0113,2024-03-15T22:56:54.000,2024-03-15T23:30:14.000,2000,12.21,,,75.0,54.0,39.93,0.0,0.0,0.0,39.93,Mobile,Demo Sun Taxi,41.67944532036464,-87.67147057725691,41.66132131191388,-87.59903461615691
demo_trip_000949,demo_taxi_0033,2024-03-14T20:29:40.000,2024-03-14T20:50:22.000,1242,6.67,,,11.0,54.0,24.06,3.33,0.0,0.0,27.39,Credit Card,Demo City Service,41.97539058580191,-87.75906708985362,41.68092227458442,-87.60583332489428
demo_trip_000950,demo_taxi_0011,2024-03-04T07:06:03.000,2024-03-04T07:43:32.000,2249,13.2,,,5.0,51.0,58.51,11.75,0.0,0.0,70.26,Cash,Demo Globe Taxi,41.946760026334,-87.69139409815676,41.68523736900347,-87.58372123265393
demo_trip_000951,demo_taxi_0036,2024-03-14T18:39:07.000,2024-03-14T19:11:23.000,1936,9.24,,,5.0,69.0,35.54,0.0,0.0,0.0,35.54,Mobile,Demo Sun Taxi,41.95506468677965,-87.68897835621657,41.77205131542059,-87.6255636123103
demo_trip_000952,demo_taxi_0073,2024-03-23T07:22:55.000,2024-03-23T07:38:40.000,945,4.38,,,35.0,5.0,13.0,2.63,0.0,0.0,15.63,Credit Card,Demo Sun Taxi,41.84257391629285,-87.62708060709792,41.93704321323624,-87.67772034025475
demo_trip_000953,demo_taxi_0051,2024-03-13T21:32:12.000,2024-03-13T22:06:27.000,2055,0.0,,,34.0,29.0,14.66,0.0,0.0,2.82,17.48,Cash,Demo City Service,41.85304252422909,-87.63243068953048,41.85592112589053,-87.7316492702538
demo_trip_000954,demo_taxi_0094,2024-03-09T14:53:05.000,2024-03-09T15:03:01.000,596,0.0,,,48.0,51.0,14.09,0.0,0.0,2.08,16.17,Credit Card,Demo Sun Taxi,41.72594596087904,-87.55089267061095,41.69421922808471,-87.55557402055784
demo_trip_000955,demo_taxi_0073,2024-03-24T10:14:27.000,2024-03-24T10:17:36.000,189,1.29,,,51.0,48.0,4.2,0.96,0.0,0.0,5.16,Cash,Demo Flash Cab,41.71417445679778,-87.57080511630937,41.728337218961485,-87.55584429635337
demo_trip_000956,demo_taxi_0048,2024-03-06T07:38:31.000,2024-03-06T08:00:16.000,1305,9.45,,,29.0,54.0,26.85,0.0,0.0,0.0,26.85,Credit Card,Demo Globe Taxi,41.851733752466394,-87.72481124790511,41.676386309258355,-87.6100407366193
demo_trip_000957,demo_taxi_0076,2024-03-14T01:49:34.000,2024-03-14T02:06:58.000,1044,9.69,,,46.0,51.0,44.44,7.09,0.0,0.0,51.53,Credit Card,Demo Taxi Co,41.7378228422361,-87.53241354695847,41.71663815933361,-87.55387783106003
demo_trip_000958,demo_taxi_0116,2024-03-14T08:25:39.000,2024-03-14T08:33:18.000,459,2.65,,,51.0,54.0,8.5,0.0,0.0,0.0,8.5,Credit Card,Demo Sun Taxi,41.721436488164436,-87.56109179694083,41.6490699430053,-87.61656367236303
demo_trip_000959,demo_taxi_0049,2024-03-14T21:58:59.000,2024-03-14T22:38:45.000,2386,21.08,,,67.0,35.0,94.98,0.0,0.0,0.0,94.98,Credit Card,Demo City Service,41.7854476587179,-87.67197046760649,41.83415854828937,-87.6061732081172
demo_trip_000960,demo_taxi_0018,2024-03-23T19:26:45.000,2024-03-23T19:31:11.000,266,1.48,,,13.0,69.0,7.3,0.0,0.0,0.0,7.3,Credit Card,Demo Globe Taxi,41.97981794067983,-87.74110198340186,41.769339747831154,-87.6211456930289
demo_trip_000961,demo_taxi_0049,2024-03-12T22:27:01.000,2024-03-12T22:51:49.000,1488,8.64,,,34.0,69.0,28.77,5.55,0.0,0.0,34.32,Credit Card,Demo Taxi Co,41.82442169759425,-87.63378469595403,41.772669148359604,-87.59472367602116
demo_trip_000962,demo_taxi_0100,2024-03-24T06:53:05.000,2024-03-24T07:05:44.000,759,5.29,,,36.0,48.0,26.06,0.0,0.0,0.0,26.06,Cash,Demo City Service,41.82548647187336,-87.59808200234914,41.736626250342105,-87.57227374286241
demo_trip_000963,demo_taxi_0026,2024-03-05T16:38:00.000,2024-03-05T16:51:57.000,837,3.22,,,29.0,35.0,9.59,0.0,0.0,1.19,10.78,Credit Card,Demo Globe Taxi,41.86214884040773,-87.70580403949283,41.837254090104246,-87.62158987821802
demo_trip_000964,demo_taxi_0113,2024-03-19T09:52:23.000,2024-03-19T10:03:11.000,648,2.5,,,23.0,5.0,10.3,0.0,0.0,0.0,10.3,Credit Card,Demo Sun Taxi,41.90392848774633,-87.72014308948448,41.94060339365452,-87.68233475017412
demo_trip_000965,demo_taxi_0070,2024-03-16T15:47:21.000,2024-03-16T16:04:44.000,1043,6.31,,,6.0,75.0,31.41,0.0,0.0,0.0,31.41,Credit Card,Demo Taxi Co,41.951466721161204,-87.65102352604765,41.68214672963907,-87.66726209797008
demo_trip_000966,demo_taxi_0072,2024-03-09T10:42:56.000,2024-03-09T11:10:37.000,1661,4.55,,,34.0,1.0,20.57,3.86,0.0,0.0,24.43,Dispute,Demo Flash Cab,41.836213295254396,-87.63318645641796,42.02042285338647,-87.66399351220478
demo_trip_000967,demo_taxi_0038,2024-03-08T09:14:21.000,2024-03-08T09:29:17.000,896,3.58,,,59.0,34.0,11.01,1.2,0.0,1.67,13.88,Credit Card,Demo Globe Taxi,41.82588982036384,-87.67818618210372,41.8498692903714,-87.64286462371173
demo_trip_000968,demo_taxi_0110,2024-03-19T16:23:01.000,2024-03-19T16:52:43.000,1782,14.56,,,5.0,54.0,45.77,0.0,0.0,0.0,45.77,Cash,Demo Sun Taxi,41.959161289950245,-87.68374866775598,41.645029454319335,-87.61472219711648
demo_trip_000969,demo_taxi_0004,2024-03-17T08:51:53.000,2024-03-17T09:11:26.000,1173,6.69,,,23.0,48.0,21.11,4.14,0.0,0.0,25.25,Credit Card,Demo Globe Taxi,41.90841011567056,-87.72855901189187,41.73516080910433,-87.56894669589047
demo_trip_000970,demo_taxi_0035,2024-03-16T13:36:15.000,2024-03-16T14:08:18.000,1923,4.66,,,59.0,36.0,22.64,0.0,0.0,0.0,22.64,Credit Card,Demo Taxi Co,41.831096341704225,-87.66473119645006,41.82981688547802,-87.60363826759546
demo_trip_000971,demo_taxi_0050,2024-03-05T17:16:54.000,2024-03-05T17:36:20.000,1166,3.12,,,6.0,34.0,9.71,1.7,0.0,0.0,11.41,Mobile,Demo Flash Cab,41.935969018204155,-87.65703321732927,41.848305396732414,-87.637189532857
demo_trip_000972,demo_taxi_0057,2024-03-16T07:19:46.000,2024-03-16T07:36:17.000,991,9.04,,,35.0,54.0,34.12,3.53,0.0,0.0,37.65,Cash,Demo Flash Cab,41.83729335102141,-87.60856165190317,41.660110083767414,-87.60091836137812
demo_trip_000973,demo_taxi_0056,2024-03-24T21:46:52.000,2024-03-24T22:08:37.000,1305,12.26,,,48.0,48.0,41.37,0.0,0.0,0.0,41.37,Cash,Demo Taxi Co,41.7360113363608,-87.57662752793728,41.73381440779794,-87.573447110676
demo_trip_000974,demo_taxi_0017,2024-03-04T14:10:49.000,2024-03-04T14:39:13.000,1704,11.98,,,5.0,10.0,40.77,5.37,0.0,1.63,47.77,Credit Card,Demo City Service,41.959452365624145,-87.68135388756687,41.983245557090974,-87.79226172080689
demo_trip_000975,demo_taxi_0027,2024-03-13T19:06:08.000,2024-03-13T19:26:19.000,1211,4.37,,,13.0,5.0,15.38,0.0,0.0,0.0,15.38,Credit Card,Demo Globe Taxi,41.98344700411061,-87.72728041365036,41.952441628320365,-87.69299232311944
demo_trip_000976,demo_taxi_0011,2024-03-14T17:45:37.000,2024-03-14T18:22:08.000,2191,10.92,,,29.0,29.0,36.72,0.0,0.0,0.0,36.72,Credit Card,Demo Sun Taxi,41.86941057161989,-87.72003549164833,41.86429946243392,-87.6974341930502
demo_trip_000977,demo_taxi_0068,2024-03-22T17:17:24.000,2024-03-22T17:39:29.000,1325,5.98,,,5.0,1.0,23.92,2.76,0.0,0.0,26.68,Credit Card,Demo City Service,41.95439805280549,-87.68831597568587,42.0005261021938,-87.65769784657721
demo_trip_000978,demo_taxi_0042,2024-03-09T17:45:37.000,2024-03-09T17:59:34.000,837,6.79,,,48.0,11.0,24.2,4.24,0.0,0.0,28.44,No Charge,Demo Sun Taxi,41.73701716565281,-87.57091550639153,41.98340913152829,-87.7759787654301
demo_trip_000979,demo_taxi_0067,2024-03-13T20:32:44.000,2024-03-13T20:36:46.000,242,1.51,,,23.0,5.0,5.44,1.25,0.0,0.0,6.69,Credit Card,Demo City Service,41.89271757214376,-87.73053648737856,41.94968172605444,-87.68244062529116
demo_trip_000980,demo_taxi_0070,2024-03-19T16:59:30.000,2024-03-19T17:17:01.000,1051,8.48,,,,,31.93,0.0,0.0,0.0,31.93,Credit Card,Demo Globe Taxi,41.650081176368836,-87.5978241698177,42.01229696672606,-87.66098442856118
demo_trip_000981,demo_taxi_0084,2024-03-05T09:31:18.000,2024-03-05T09:36:18.000,300,1.48,,,48.0,35.0,5.02,0.61,0.0,0.0,5.63,Credit Card,Demo City Service,41.73638287585062,-87.56985453700766,41.836687973458154,-87.60654906438235
demo_trip_000982,demo_taxi_0065,2024-03-20T06:52:54.000,2024-03-20T06:57:13.000,259,2.26,,,13.0,51.0,9.91,0.0,0.0,0.0,9.91,Credit Card,Demo City Service,41.98217123309953,-87.72159878028785,41.71390284172231,-87.54578184446915
demo_trip_000983,demo_taxi_0077,2024-03-21T16:51:39.000,2024-03-21T17:08:22.000,1003,5.46,,,13.0,23.0,20.52,0.0,0.0,0.0,20.52,Credit Card,Demo Globe Taxi,41.99445998200736,-87.72388898001807,41.89259682645338,-87.73005673757348
demo_trip_000984,demo_taxi_0070,2024-03-19T05:12:53.000,2024-03-19T05:26:37.000,824,4.41,,,67.0,48.0,16.64,1.95,0.0,2.03,20.62,Credit Card,Demo Flash Cab,41.772251373099046,-87.65617421515464,41.72466777823603,-87.56393751212106
demo_trip_000985,demo_taxi_0078,2024-03-17T08:59:14.000,2024-03-17T09:34:58.000,2144,285.60690257474414,,,,,1.0799488121171503,4.72,0.0,0.0,42.92,Dispute,Demo City Service,41.97795400947367,-87.8008679684106,41.829533390180366,-87.632423775256
demo_trip_000986,demo_taxi_0073,2024-03-19T05:44:50.000,2024-03-19T06:14:50.000,1800,11.99,,,75.0,36.0,30.9,5.72,0.0,1.69,38.31,Cash,Demo City Service,41.68116966316512,-87.67166429627466,41.82970376604133,-87.60623085759258
demo_trip_000987,demo_taxi_0037,2024-03-20T15:06:19.000,2024-03-20T15:38:34.000,1935,17.28,,,1.0,11.0,78.16,11.8,0.0,0.0,89.96,Credit Card,Demo Globe Taxi,42.012461157468884,-87.66865727066974,41.98945670545676,-87.76683233803534
demo_trip_000988,demo_taxi_0029,2024-03-22T07:00:27.000,2024-03-22T07:23:37.000,1390,0.0,,,67.0,5.0,36.46,8.54,0.0,0.0,45.0,Credit Card,Demo Globe Taxi,41.767574902272216,-87.67097560608701,41.94375845314391,-87.68780136544714
demo_trip_000989,demo_taxi_0094,2024-03-12T16:16:51.000,2024-03-12T16:23:55.000,424,3.9,,,10.0,6.0,12.1,0.0,0.0,0.0,12.1,Cash,Demo City Service,41.97595732145828,-87.79478722323884,41.94809890706779,-87.67342712449447
demo_trip_000990,demo_taxi_0041,2024-03-13T18:00:21.000,2024-03-13T18:34:50.000,2069,10.71,,,36.0,13.0,36.41,4.44,0.0,0.0,40.85,Credit Card,Demo Sun Taxi,41.829853492442794,-87.60730340899086,41.99657003802349,-87.71461583354936
demo_trip_000991,demo_taxi_0065,2024-03-17T19:21:15.000,2024-03-17T19:42:33.000,1278,5.95,,,5.0,59.0,20.2,4.66,0.0,0.0,24.86,Mobile,Demo Globe Taxi,41.95317792457018,-87.68254088981803,41.82435698503203,-87.65948983385292
demo_trip_000992,demo_taxi_0023,2024-03-08T10:59:54.000,2024-03-08T11:18:46.000,1132,5.02,,,13.0,35.0,21.14,0.0,0.0,2.63,23.77,Cash,Demo Flash Cab,41.976459203774276,-87.72345489770578,41.84019147486939,-87.62884443126072
demo_trip_000993,demo_taxi_0051,2024-03-21T15:28:57.000,2024-03-21T15:54:19.000,1522,3.62,,,51.0,67.0,10.74,0.0,0.0,0.0,10.74,Cash,Demo City Service,41.71275376175936,-87.55132057574608,41.792339160303655,-87.65635342953162
demo_trip_000994,demo_taxi_0063,2024-03-20T15:01:18.000,2024-03-20T15:10:21.000,543,4.66,,,48.0,59.0,23.05,0.0,0.0,2.57,25.62,Cash,Demo Flash Cab,41.73374794170865,-87.57797837603097,41.82625652960938,-87.66159741029918
demo_trip_000995,demo_taxi_0075,2024-03-17T13:29:18.000,2024-03-17T13:50:06.000,1248,3.51,,,29.0,69.0,9.32,0.0,0.0,0.0,9.32,Credit Card,Demo Taxi Co,41.868668132284945,-87.71173316536198,41.75262144664415,-87.63253848920182
demo_trip_000996,demo_taxi_0063,2024-03-10T17:13:13.000,2024-03-10T17:38:37.000,1524,7.21,,,1.0,69.0,35.58,8.35,0.0,0.68,44.61,Credit Card,Demo City Service,41.99898746206389,-87.6604903334798,41.76654193734621,-87.6120810693442
demo_trip_000997,demo_taxi_0043,2024-03-11T08:51:01.000,2024-03-11T09:19:49.000,1728,7.09,,,54.0,13.0,18.94,0.0,0.0,0.0,18.94,Cash,Demo Globe Taxi,41.649575950732014,-87.58919086656128,41.990295209809645,-87.72317166794153
demo_trip_000998,demo_taxi_0115,2024-03-13T23:05:33.000,2024-03-13T23:27:03.000,1290,10.07,,,46.0,29.0,33.17,0.0,0.0,0.99,34.16,Credit Card,Demo Globe Taxi,41.743762430464976,-87.53624953664581,41.853673903690904,-87.71843553511825
demo_trip_000999,demo_taxi_0061,2024-03-17T06:46:15.000,2024-03-17T07:26:08.000,2393,22.06,,,,,68.98,0.0,0.0,0.0,68.98,Credit Card,Demo Flash Cab,41.69689604203067,-87.67769986972935,41.95227422251182,-87.68121266796284
demo_trip_001000,demo_taxi_0096,2024-03-20T19:26:50.000,2024-03-20T20:06:28.000,2378,19.85,,,13.0,36.0,62.51,9.84,0.0,0.0,72.35,No Charge,Demo City Service,41.993612249230765,-87.72324936222716,41.82504560654991,-87.60850737837173
demo_trip_001001,demo_taxi_0088,2024-03-18T16:01:10.000,2024-03-18T16:07:44.000,394,1.82,,,35.0,69.0,9.08,0.0,0.0,0.0,9.08,Cash,Demo Sun Taxi,41.830041761725774,-87.61169733374828,41.75479995816219,-87.61146068007464
demo_trip_001002,demo_taxi_0066,2024-03-23T08:40:38.000,2024-03-23T08:46:41.000,363,2.05,,,36.0,75.0,7.47,0.0,0.0,0.0,7.47,Credit Card,Demo City Service,41.82268583487267,-87.60204555177793,41.69861693844467,-87.68561238336368
demo_trip_001003,demo_taxi_0106,2024-03-24T18:27:30.000,2024-03-24T18:49:34.000,1324,5.4,,,67.0,59.0,15.11,3.08,0.0,0.0,18.19,Mobile,Demo Taxi Co,41.782707380687214,-87.67616222852385,41.82603963240188,-87.6715308117796
demo_trip_001004,demo_taxi_0015,2024-03-18T06:46:36.000,2024-03-18T07:20:13.000,2017,18.46,,,48.0,75.0,91.48,0.0,0.0,0.0,91.48,Credit Card,Demo Taxi Co,41.736242508396096,-87.57394942076655,41.68710577513975,-87.6530353848054
demo_trip_001005,demo_taxi_0110,2024-03-11T18:37:06.000,2024-03-11T18:59:03.000,1317,4.1,,,75.0,1.0,12.74,1.49,0.0,0.0,14.23,Mobile,Demo Taxi Co,41.694140046847735,-87.64402858775047,42.00542043885372,-87.66543868207523
demo_trip_001006,demo_taxi_0102,2024-03-16T16:47:27.000,2024-03-16T16:47:27.000,0,6.19,,,,,16.6,0.0,0.0,0.0,16.6,Credit Card,Demo City Service,41.773977805578554,-87.62830844706394,41.773977805578554,-87.62830844706394
demo_trip_001007,demo_taxi_0060,2024-03-12T06:27:37.000,2024-03-12T06:27:37.000,0,11.89,,,6.0,51.0,30.44,5.62,0.0,0.0,36.06,Cash,Demo Sun Taxi,41.95654957041483,-87.6730872289116,41.95654957041483,-87.6730872289116
demo_trip_001008,demo_taxi_0088,2024-03-17T06:00:20.000,2024-03-17T06:38:13.000,2273,17.18,,,35.0,23.0,62.85,0.0,0.0,0.0,62.85,Cash,Demo Sun Taxi,41.844331698347496,-87.61650875303746,41.897172060269725,-87.70825129155715
demo_trip_001009,demo_taxi_0062,2024-03-21T18:07:52.000,2024-03-21T18:17:02.000,550,4.41,,,34.0,69.0,21.15,0.0,0.0,0.0,21.15,Credit Card,Demo Taxi Co,41.85474034073214,-87.63098574877799,41.75186248937776,-87.61022160352766
demo_trip_001010,demo_taxi_0032,2024-03-11T09:27:31.000,2024-03-11T09:47:00.000,1169,5.57,,,1.0,19.0,14.16,0.0,0.0,0.0,14.16,Mobile,Demo Taxi Co,42.009388289827555,-87.66904864101448,41.93386306236762,-87.78851556703371
demo_trip_001011,demo_taxi_0095,2024-03-14T20:23:21.000,2024-03-14T20:49:58.000,1597,7.09,,,5.0,59.0,30.58,5.64,0.0,0.0,36.22,Credit Card,Demo Sun Taxi,41.95706470134347,-87.68386456824867,41.823180881885825,-87.68355078046915
demo_trip_001012,demo_taxi_0029,2024-03-04T18:47:01.000,2024-03-04T19:04:34.000,1053,5.35,,,6.0,54.0,16.86,0.0,0.0,0.0,16.86,No Charge,Demo City Service,41.94070190008118,-87.64180707825068,41.646525108591284,-87.58903355729754
demo_trip_001013,demo_taxi_0037,2024-03-19T17:24:10.000,2024-03-19T17:28:48.000,278,1.0,,,35.0,23.0,3.05,0.41,0.0,0.0,3.46,Credit Card,Demo Taxi Co,41.84142289006745,-87.61331010847464,41.901963700096246,-87.71345262356138
demo_trip_001014,demo_taxi_0062,2024-03-14T09:51:28.000,2024-03-14T10:19:14.000,1666,13.03,,,48.0,13.0,55.5,13.2,0.0,0.0,68.7,Credit Card,Demo Taxi Co,41.72629179841853,-87.57698147939385,41.97560107414962,-87.70562946671167
demo_trip_001015,demo_taxi_0100,2024-03-13T17:11:24.000,2024-03-13T17:41:49.000,1825,10.56,,,5.0,10.0,46.14,10.7,0.0,0.58,57.42,Credit Card,Demo Taxi Co,41.942919600937046,-87.69372676704512,41.977941924666474,-87.80663345000124
demo_trip_001016,demo_taxi_0046,2024-03-15T22:23:52.000,2024-03-15T22:51:06.000,1634,14.49,,,13.0,59.0,56.48,8.38,0.0,0.0,64.86,Credit Card,Demo Sun Taxi,41.98253314272394,-87.70969915186403,41.827592393926864,-87.66572078693744
demo_trip_001017,demo_taxi_0059,2024-03-08T06:45:47.000,2024-03-08T07:13:19.000,1652,14.55,,,75.0,19.0,43.73,0.0,0.0,0.0,43.73,Cash,Demo Globe Taxi,41.69346499057779,-87.67885759377458,41.91891036691963,-87.76695694914747
demo_trip_001018,demo_taxi_0004,2024-03-16T10:07:09.000,2024-03-16T10:34:26.000,1637,5.55,,,6.0,5.0,13.96,2.72,0.0,0.0,16.68,Cash,Demo Globe Taxi,41.93984986735208,-87.66458730418103,41.95934082113569,-87.67739392474664
demo_trip_001019,demo_taxi_0013,2024-03-19T08:19:35.000,2024-03-19T08:34:48.000,913,3.53,,,75.0,75.0,15.33,0.0,0.0,0.0,15.33,Mobile,Demo Taxi Co,41.68961996465518,-87.6736242419022,41.68659209953389,-87.67423153741046
demo_trip_001020,demo_taxi_0006,2024-03-11T12:45:27.000,2024-03-11T12:49:03.000,216,1.15,,,34.0,11.0,4.6,0.0,0.0,1.59,6.19,Cash,Demo Taxi Co,41.838358840933694,-87.63045322643107,41.97183261473655,-87.75324277046965
demo_trip_001021,demo_taxi_0008,2024-03-06T18:35:06.000,2024-03-06T19:14:41.000,2375,7.39,,,34.0,19.0,26.28,0.0,0.0,2.57,28.85,Cash,Demo Globe Taxi,41.82762092344084,-87.62946410982595,41.928075697770325,-87.75079610112226
demo_trip_001022,demo_taxi_0104,2024-03-12T13:46:39.000,2024-03-12T13:57:12.000,633,4.68,,,5.0,59.0,14.2,2.42,0.0,2.96,19.58,Credit Card,Demo Taxi Co,41.9418134591929,-87.67636475504051,41.82766646380207,-87.65984999567183
demo_trip_001023,demo_taxi_0101,2024-03-08T15:30:32.000,2024-03-08T16:04:11.000,2019,15.66,,,11.0,69.0,68.98,0.0,0.0,0.81,69.79,Cash,Demo Sun Taxi,41.98806449393193,-87.76475613854464,41.761295538893705,-87.62574326609038
demo_trip_001024,demo_taxi_0098,2024-03-11T10:51:05.000,2024-03-11T11:14:05.000,1380,261.3592709566625,,,34.0,67.0,4.3746703261382045,0.0,0.0,0.0,28.19,Mobile,Demo City Service,41.84782425115421,-87.64108184394574,41.77764882034929,-87.66915948909696
demo_trip_001025,demo_taxi_0006,2024-03-17T07:52:28.000,2024-03-17T08:15:25.000,1377,7.92,,,1.0,36.0,32.53,5.2,0.0,0.0,37.73,Credit Card,Demo Taxi Co,42.02300533174197,-87.67528290421261,41.828316468690105,-87.61122062767971
demo_trip_001026,demo_taxi_0009,2024-03-06T09:58:43.000,2024-03-06T10:02:29.000,226,1.93,,,46.0,13.0,8.15,1.6,0.0,2.37,12.12,Credit Card,Demo Taxi Co,41.74191636161049,-87.54087623169681,41.97728479019599,-87.71175445212477
demo_trip_001027,demo_taxi_0033,2024-03-19T20:07:19.000,2024-03-19T20:46:57.000,2378,16.09,,,34.0,13.0,49.21,5.58,0.0,0.0,54.79,Credit Card,Demo Flash Cab,41.84374762947735,-87.63092642230735,41.98106868507251,-87.71295212874696
demo_trip_001028,demo_taxi_0067,2024-03-08T16:35:21.000,2024-03-08T16:57:54.000,1353,13.09,,,46.0,29.0,48.54,0.0,0.0,0.0,48.54,Credit Card,Demo Flash Cab,41.7304961180825,-87.55183086967251,41.8693621075953,-87.717971903118
demo_trip_001029,demo_taxi_0040,2024-03-22T11:06:06.000,2024-03-22T11:39:48.000,2022,16.86,,,,,64.08,15.7,0.0,0.0,79.78,Cash,Demo Sun Taxi,41.978766308731736,-87.76401991348864,41.82899842579942,-87.65949993900828
demo_trip_001030,demo_taxi_0058,2024-03-19T18:13:12.000,2024-03-19T18:44:58.000,1906,14.56,,,5.0,34.0,57.92,7.61,0.0,0.0,65.53,Credit Card,Demo Flash Cab,41.95192490244465,-87.69564396137716,41.84691125860993,-87.6362282994516
demo_trip_001031,demo_taxi_0020,2024-03-09T05:18:58.000,2024-03-09T05:27:04.000,486,1.53,,,29.0,69.0,7.27,0.0,0.0,0.0,7.27,Mobile,Demo Sun Taxi,41.8565731866363,-87.73182941820053,41.75384963431076,-87.60553681186327
demo_trip_001032,demo_taxi_0087,2024-03-15T09:38:37.000,2024-03-15T10:16:40.000,2283,0.0,,,19.0,5.0,74.73,0.0,0.0,0.0,74.73,Credit Card,Demo Taxi Co,41.91625744886426,-87.74830107430509,41.954016182896325,-87.67643261834114
demo_trip_001033,demo_taxi_0037,2024-03-06T08:25:10.000,2024-03-06T08:50:02.000,1492,6.73,,,59.0,6.0,17.96,3.29,0.0,0.0,21.25,Credit Card,Demo City Service,41.832824543030604,-87.66654351515878,41.94761650098802,-87.66033904104196
