time,temperature_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,windspeed_10m,windgusts_10m,weather_code,cloud_cover,zone,latitude,longitude
2024-03-20 21:00:00,1.5,0.2,0.0,0.0,0.0,0.04,9.6,19.9,1,30,0,41.88575002073601,-87.62881448348256
2024-03-20 22:00:00,0.2,-2.3,1.35,1.35,0.0,0.04,14.2,22.5,0,53,0,41.88575002073601,-87.62881448348256
2024-03-20 23:00:00,1.2,-0.7,0.0,0.0,0.0,0.04,28.6,37.9,3,60,0,41.88575002073601,-87.62881448348256
2024-03-21 00:00:00,-4.1,-6.1,0.0,0.0,0.0,0.04,23.5,25.9,71,50,0,41.88575002073601,-87.62881448348256
2024-03-21 01:00:00,-0.4,-2.7,0.0,0.0,0.0,0.04,28.1,32.1,0,9,0,41.88575002073601,-87.62881448348256
2024-03-21 02:00:00,-0.3,-2.9,1.33,0.0,0.93,0.06,17.4,26.6,71,80,0,41.88575002073601,-87.62881448348256
2024-03-21 03:00:00,1.4,0.2,1.42,1.42,0.0,0.06,7.0,19.8,71,36,0,41.88575002073601,-87.62881448348256
2024-03-21 04:00:00,1.0,-0.7,0.0,0.0,0.0,0.06,31.8,40.9,1,36,0,41.88575002073601,-87.62881448348256
2024-03-21 05:00:00,3.8,1.3,0.0,0.0,0.0,0.06,15.5,24.0,61,46,0,41.88575002073601,-87.62881448348256
2024-03-21 06:00:00,5.1,3.0,0.0,0.0,0.0,0.06,7.5,22.3,3,49,0,41.88575002073601,-87.62881448348256
2024-03-21 07:00:00,3.0,1.3,0.0,0.0,0.0,0.06,22.6,29.7,3,52,0,41.88575002073601,-87.62881448348256
2024-03-21 08:00:00,6.3,5.3,0.0,0.0,0.0,0.06,27.3,34.3,0,79,0,41.88575002073601,-87.62881448348256
2024-03-21 09:00:00,4.9,3.9,0.83,0.83,0.0,0.06,19.3,22.3,3,84,0,41.88575002073601,-87.62881448348256
2024-03-21 10:00:00,8.2,6.3,0.0,0.0,0.0,0.06,23.4,35.6,0,49,0,41.88575002073601,-87.62881448348256
2024-03-21 11:00:00,7.2,5.2,1.26,1.26,0.0,0.06,17.5,20.4,2,40,0,41.88575002073601,-87.62881448348256
2024-03-21 12:00:00,6.8,5.3,0.0,0.0,0.0,0.06,29.4,33.2,0,52,0,41.88575002073601,-87.62881448348256
2024-03-21 13:00:00,5.3,2.7,0.0,0.0,0.0,0.06,28.5,31.2,3,33,0,41.88575002073601,-87.62881448348256
2024-03-21 14:00:00,7.3,4.9,0.0,0.0,0.0,0.06,26.6,31.1,3,54,0,41.88575002073601,-87.62881448348256
2024-03-21 15:00:00,5.1,3.7,0.0,0.0,0.0,0.06,5.6,13.3,1,31,0,41.88575002073601,-87.62881448348256
2024-03-21 16:00:00,3.8,2.4,0.0,0.0,0.0,0.06,20.5,23.0,1,100,0,41.88575002073601,-87.62881448348256
2024-03-21 17:00:00,5.3,2.6,0.0,0.0,0.0,0.06,28.6,35.9,0,58,0,41.88575002073601,-87.62881448348256
2024-03-21 18:00:00,5.5,2.6,0.0,0.0,0.0,0.06,12.3,20.6,0,42,0,41.88575002073601,-87.62881448348256
2024-03-21 19:00:00,3.6,0.6,0.0,0.0,0.0,0.06,12.8,16.2,71,73,0,41.88575002073601,-87.62881448348256
2024-03-21 20:00:00,-0.1,-2.5,0.0,0.0,0.0,0.06,32.1,34.8,2,24,0,41.88575002073601,-87.62881448348256
2024-03-21 21:00:00,1.0,-1.9,0.0,0.0,0.0,0.06,30.3,36.3,3,37,0,41.88575002073601,-87.62881448348256
2024-03-21 22:00:00,1.6,0.3,0.0,0.0,0.0,0.06,34.6,45.1,3,66,0,41.88575002073601,-87.62881448348256
2024-03-21 23:00:00,-0.1,-1.4,0.0,0.0,0.0,0.06,19.9,29.8,1,58,0,41.88575002073601,-87.62881448348256
2024-03-22 00:00:00,0.5,-0.6,0.0,0.0,0.0,0.06,8.7,12.4,1,81,0,41.88575002073601,-87.62881448348256
2024-03-22 01:00:00,-0.5,-2.6,0.0,0.0,0.0,0.06,5.2,8.4,0,0,0,41.88575002073601,-87.62881448348256
2024-03-22 02:00:00,-0.0,-1.5,0.8,0.0,0.56,0.07,26.2,30.6,0,75,0,41.88575002073601,-87.62881448348256
2024-03-22 03:00:00,0.2,-2.0,0.0,0.0,0.0,0.07,29.5,42.9,3,41,0,41.88575002073601,-87.62881448348256
2024-03-22 04:00:00,2.9,1.9,0.0,0.0,0.0,0.07,17.8,32.0,3,26,0,41.88575002073601,-87.62881448348256
2024-03-22 05:00:00,4.0,1.9,0.0,0.0,0.0,0.07,17.8,26.6,0,12,0,41.88575002073601,-87.62881448348256
2024-03-22 06:00:00,3.2,0.4,0.0,0.0,0.0,0.07,30.2,43.9,1,41,0,41.88575002073601,-87.62881448348256
2024-03-22 07:00:00,6.2,3.7,0.0,0.0,0.0,0.07,10.6,14.3,1,95,0,41.88575002073601,-87.62881448348256
2024-03-22 08:00:00,3.9,2.1,1.46,1.46,0.0,0.07,6.9,17.4,2,79,0,41.88575002073601,-87.62881448348256
2024-03-22 09:00:00,6.6,5.4,0.75,0.75,0.0,0.07,34.0,44.4,2,96,0,41.88575002073601,-87.62881448348256
2024-03-22 10:00:00,5.4,3.9,0.0,0.0,0.0,0.07,21.3,29.1,0,52,0,41.88575002073601,-87.62881448348256
2024-03-22 11:00:00,6.2,4.2,0.0,0.0,0.0,0.07,28.2,39.8,2,58,0,41.88575002073601,-87.62881448348256
2024-03-22 12:00:00,6.0,4.4,0.0,0.0,0.0,0.07,33.6,41.8,3,16,0,41.88575002073601,-87.62881448348256
2024-03-22 13:00:00,6.9,4.3,0.0,0.0,0.0,0.07,29.3,42.4,0,16,0,41.88575002073601,-87.62881448348256
2024-03-22 14:00:00,8.4,5.5,0.0,0.0,0.0,0.07,19.0,22.8,2,51,0,41.88575002073601,-87.62881448348256
2024-03-22 15:00:00,6.7,5.4,0.0,0.0,0.0,0.07,24.4,26.7,1,21,0,41.88575002073601,-87.62881448348256
2024-03-22 16:00:00,5.1,4.1,1.87,1.87,0.0,0.07,24.0,30.9,3,34,0,41.88575002073601,-87.62881448348256
2024-03-22 17:00:00,4.8,3.6,1.08,1.08,0.0,0.07,32.8,36.4,61,56,0,41.88575002073601,-87.62881448348256
2024-03-22 18:00:00,0.9,-1.7,0.0,0.0,0.0,0.07,9.2,13.6,1,87,0,41.88575002073601,-87.62881448348256
2024-03-22 19:00:00,3.8,2.7,0.0,0.0,0.0,0.07,25.9,28.5,1,55,0,41.88575002073601,-87.62881448348256
2024-03-22 20:00:00,-1.4,-3.9,0.0,0.0,0.0,0.07,30.9,38.5,61,21,0,41.88575002073601,-87.62881448348256
2024-03-22 21:00:00,0.1,-1.7,0.0,0.0,0.0,0.07,15.8,27.4,0,9,0,41.88575002073601,-87.62881448348256
2024-03-22 22:00:00,0.4,-1.4,0.0,0.0,0.0,0.07,26.2,35.5,1,58,0,41.88575002073601,-87.62881448348256
2024-03-22 23:00:00,0.8,-1.7,0.0,0.0,0.0,0.07,12.5,19.1,1,39,0,41.88575002073601,-87.62881448348256
2024-03-23 00:00:00,0.4,-1.3,0.0,0.0,0.0,0.07,7.6,9.8,0,58,0,41.88575002073601,-87.62881448348256
2024-03-23 01:00:00,0.1,-2.6,0.0,0.0,0.0,0.07,5.8,14.4,3,50,0,41.88575002073601,-87.62881448348256
2024-03-23 02:00:00,2.7,1.5,0.0,0.0,0.0,0.07,20.9,27.2,0,53,0,41.88575002073601,-87.62881448348256
2024-03-23 03:00:00,4.2,1.8,0.0,0.0,0.0,0.07,6.6,11.7,3,85,0,41.88575002073601,-87.62881448348256
2024-03-23 04:00:00,2.0,-0.8,0.0,0.0,0.0,0.07,22.8,30.6,3,81,0,41.88575002073601,-87.62881448348256
2024-03-23 05:00:00,2.8,1.5,0.0,0.0,0.0,0.07,16.3,20.5,2,64,0,41.88575002073601,-87.62881448348256
2024-03-23 06:00:00,3.8,1.7,0.0,0.0,0.0,0.07,5.2,11.4,0,33,0,41.88575002073601,-87.62881448348256
2024-03-23 07:00:00,4.1,1.8,0.0,0.0,0.0,0.07,11.8,25.8,1,41,0,41.88575002073601,-87.62881448348256
2024-03-23 08:00:00,6.6,5.3,0.0,0.0,0.0,0.07,27.2,37.1,61,74,0,41.88575002073601,-87.62881448348256
2024-03-23 09:00:00,8.7,6.6,0.0,0.0,0.0,0.07,16.4,31.2,1,88,0,41.88575002073601,-87.62881448348256
2024-03-23 10:00:00,3.7,2.2,0.0,0.0,0.0,0.07,26.8,36.9,0,23,0,41.88575002073601,-87.62881448348256
2024-03-23 11:00:00,7.6,5.1,0.0,0.0,0.0,0.07,29.4,32.7,2,93,0,41.88575002073601,-87.62881448348256
2024-03-23 12:00:00,10.2,8.1,0.0,0.0,0.0,0.07,28.9,39.6,2,36,0,41.88575002073601,-87.62881448348256
2024-03-23 13:00:00,8.5,6.6,0.0,0.0,0.0,0.07,25.1,38.4,1,72,0,41.88575002073601,-87.62881448348256
2024-03-23 14:00:00,8.1,5.6,0.0,0.0,0.0,0.07,27.4,41.3,1,100,0,41.88575002073601,-87.62881448348256
2024-03-23 15:00:00,4.4,2.0,1.18,1.18,0.0,0.07,22.1,31.3,0,15,0,41.88575002073601,-87.62881448348256
2024-03-23 16:00:00,7.1,5.6,0.0,0.0,0.0,0.07,18.9,22.5,0,68,0,41.88575002073601,-87.62881448348256
2024-03-23 17:00:00,6.5,5.5,0.0,0.0,0.0,0.07,6.9,17.2,1,47,0,41.88575002073601,-87.62881448348256
2024-03-23 18:00:00,4.3,2.8,0.26,0.26,0.0,0.07,34.3,38.1,71,66,0,41.88575002073601,-87.62881448348256
2024-03-23 19:00:00,2.0,-0.8,0.0,0.0,0.0,0.07,30.2,32.9,3,40,0,41.88575002073601,-87.62881448348256
2024-03-23 20:00:00,2.7,0.9,0.0,0.0,0.0,0.07,25.2,29.9,2,0,0,41.88575002073601,-87.62881448348256
2024-03-23 21:00:00,-0.4,-1.8,0.0,0.0,0.0,0.07,24.3,27.6,1,36,0,41.88575002073601,-87.62881448348256
2024-03-23 22:00:00,-1.2,-3.0,0.77,0.0,0.54,0.08,22.3,30.1,2,64,0,41.88575002073601,-87.62881448348256
2024-03-23 23:00:00,1.3,-0.4,0.0,0.0,0.0,0.08,7.8,22.1,1,89,0,41.88575002073601,-87.62881448348256
2024-03-24 00:00:00,1.6,-0.3,0.0,0.0,0.0,0.08,14.6,25.2,3,65,0,41.88575002073601,-87.62881448348256
2024-03-24 01:00:00,-1.0,-2.9,0.0,0.0,0.0,0.08,15.2,26.2,1,92,0,41.88575002073601,-87.62881448348256
2024-03-24 02:00:00,-1.2,-2.8,0.0,0.0,0.0,0.08,28.8,41.3,0,43,0,41.88575002073601,-87.62881448348256
2024-03-24 03:00:00,-0.1,-1.7,0.0,0.0,0.0,0.08,23.1,28.3,1,41,0,41.88575002073601,-87.62881448348256
2024-03-24 04:00:00,2.3,-0.3,0.0,0.0,0.0,0.08,16.9,26.4,0,64,0,41.88575002073601,-87.62881448348256
2024-03-24 05:00:00,1.2,-1.1,0.0,0.0,0.0,0.08,14.8,26.1,1,46,0,41.88575002073601,-87.62881448348256
2024-03-24 06:00:00,5.9,3.6,0.0,0.0,0.0,0.08,30.6,36.6,3,83,0,41.88575002073601,-87.62881448348256
2024-03-24 07:00:00,4.3,3.0,0.0,0.0,0.0,0.08,28.6,35.6,2,20,0,41.88575002073601,-87.62881448348256
2024-03-24 08:00:00,6.5,3.6,1.84,1.84,0.0,0.08,29.4,40.5,0,77,0,41.88575002073601,-87.62881448348256
2024-03-24 09:00:00,5.7,4.5,0.0,0.0,0.0,0.08,16.9,29.4,2,85,0,41.88575002073601,-87.62881448348256
2024-03-24 10:00:00,8.3,6.0,0.0,0.0,0.0,0.08,19.4,26.1,0,64,0,41.88575002073601,-87.62881448348256
2024-03-24 11:00:00,8.9,6.4,0.0,0.0,0.0,0.08,22.2,32.3,2,78,0,41.88575002073601,-87.62881448348256
2024-03-24 12:00:00,5.5,3.9,0.0,0.0,0.0,0.08,10.8,21.4,0,39,0,41.88575002073601,-87.62881448348256
2024-03-24 13:00:00,6.8,5.7,0.0,0.0,0.0,0.08,15.9,29.9,2,34,0,41.88575002073601,-87.62881448348256
2024-03-24 14:00:00,7.2,4.8,0.0,0.0,0.0,0.08,19.7,32.0,3,64,0,41.88575002073601,-87.62881448348256
2024-03-24 15:00:00,6.0,3.9,0.0,0.0,0.0,0.08,25.1,29.6,0,37,0,41.88575002073601,-87.62881448348256
2024-03-24 16:00:00,7.3,4.4,0.0,0.0,0.0,0.08,18.5,28.6,2,63,0,41.88575002073601,-87.62881448348256
2024-03-24 17:00:00,4.1,1.7,0.0,0.0,0.0,0.08,9.6,24.1,2,63,0,41.88575002073601,-87.62881448348256
2024-03-24 18:00:00,5.1,2.2,0.0,0.0,0.0,0.08,17.8,24.7,3,53,0,41.88575002073601,-87.62881448348256
2024-03-24 19:00:00,3.7,1.4,0.0,0.0,0.0,0.08,20.9,32.9,71,62,0,41.88575002073601,-87.62881448348256
2024-03-24 20:00:00,1.8,-0.2,0.0,0.0,0.0,0.08,24.5,33.5,1,71,0,41.88575002073601,-87.62881448348256
2024-03-24 21:00:00,2.3,-0.6,1.34,1.34,0.0,0.08,30.6,38.3,0,52,0,41.88575002073601,-87.62881448348256
2024-03-24 22:00:00,-1.8,-4.4,0.86,0.0,0.6,0.1,12.0,21.4,2,43,0,41.88575002073601,-87.62881448348256
2024-03-24 23:00:00,0.0,-1.0,0.0,0.0,0.0,0.1,21.8,29.3,1,76,0,41.88575002073601,-87.62881448348256
2024-03-04 00:00:00,0.4,-1.5,1.56,1.56,0.0,0.0,24.7,37.1,3,90,1,41.97907642975536,-87.90298113721171
2024-03-04 01:00:00,0.8,-1.0,0.0,0.0,0.0,0.0,13.5,25.1,1,56,1,41.97907642975536,-87.90298113721171
2024-03-04 02:00:00,1.4,-1.4,0.0,0.0,0.0,0.0,15.9,19.6,3,54,1,41.97907642975536,-87.90298113721171
2024-03-04 03:00:00,1.4,-1.5,0.0,0.0,0.0,0.0,19.0,30.5,0,38,1,41.97907642975536,-87.90298113721171
2024-03-04 04:00:00,1.5,-0.6,0.0,0.0,0.0,0.0,34.3,44.1,1,0,1,41.97907642975536,-87.90298113721171
2024-03-04 05:00:00,2.0,0.5,0.0,0.0,0.0,0.0,25.0,27.7,71,82,1,41.97907642975536,-87.90298113721171
2024-03-04 06:00:00,3.9,1.3,1.3,1.3,0.0,0.0,9.6,15.3,0,55,1,41.97907642975536,-87.90298113721171
2024-03-04 07:00:00,5.8,4.4,0.0,0.0,0.0,0.0,34.7,42.2,2,33,1,41.97907642975536,-87.90298113721171
2024-03-04 08:00:00,6.8,4.8,0.0,0.0,0.0,0.0,13.1,22.1,61,100,1,41.97907642975536,-87.90298113721171
2024-03-04 09:00:00,7.0,4.1,0.0,0.0,0.0,0.0,23.7,28.0,0,66,1,41.97907642975536,-87.90298113721171
2024-03-04 10:00:00,8.0,5.2,0.0,0.0,0.0,0.0,31.3,40.1,3,50,1,41.97907642975536,-87.90298113721171
2024-03-04 11:00:00,6.2,3.3,0.0,0.0,0.0,0.0,23.5,37.9,0,80,1,41.97907642975536,-87.90298113721171
2024-03-04 12:00:00,7.3,6.1,0.0,0.0,0.0,0.0,32.8,39.4,0,64,1,41.97907642975536,-87.90298113721171
2024-03-04 13:00:00,8.9,6.9,0.0,0.0,0.0,0.0,30.4,34.4,0,64,1,41.97907642975536,-87.90298113721171
2024-03-04 14:00:00,6.2,3.7,0.0,0.0,0.0,0.0,6.1,14.1,2,40,1,41.97907642975536,-87.90298113721171
2024-03-04 15:00:00,7.0,5.7,0.0,0.0,0.0,0.0,25.6,33.5,0,72,1,41.97907642975536,-87.90298113721171
2024-03-04 16:00:00,6.1,3.5,0.0,0.0,0.0,0.0,26.6,40.5,1,79,1,41.97907642975536,-87.90298113721171
2024-03-04 17:00:00,4.9,3.2,0.0,0.0,0.0,0.0,16.2,24.2,2,40,1,41.97907642975536,-87.90298113721171
2024-03-04 18:00:00,5.0,2.2,0.0,0.0,0.0,0.0,32.3,37.4,0,8,1,41.97907642975536,-87.90298113721171
2024-03-04 19:00:00,3.3,1.5,0.0,0.0,0.0,0.0,29.0,33.9,0,79,1,41.97907642975536,-87.90298113721171
2024-03-04 20:00:00,0.2,-1.3,0.0,0.0,0.0,0.0,16.0,18.5,0,71,1,41.97907642975536,-87.90298113721171
2024-03-04 21:00:00,1.9,-0.9,0.0,0.0,0.0,0.0,11.7,23.3,0,76,1,41.97907642975536,-87.90298113721171
2024-03-04 22:00:00,-0.2,-2.7,0.0,0.0,0.0,0.0,11.4,16.9,1,56,1,41.97907642975536,-87.90298113721171
2024-03-04 23:00:00,-1.9,-3.8,0.0,0.0,0.0,0.0,11.6,23.9,1,79,1,41.97907642975536,-87.90298113721171
2024-03-05 00:00:00,1.1,-1.8,0.0,0.0,0.0,0.0,22.7,31.8,61,39,1,41.97907642975536,-87.90298113721171
2024-03-05 01:00:00,-1.6,-3.8,0.0,0.0,0.0,0.0,24.3,35.5,2,50,1,41.97907642975536,-87.90298113721171
2024-03-05 02:00:00,0.0,-2.2,0.0,0.0,0.0,0.0,9.5,14.1,71,29,1,41.97907642975536,-87.90298113721171
2024-03-05 03:00:00,1.6,-0.1,0.0,0.0,0.0,0.0,21.5,25.5,3,84,1,41.97907642975536,-87.90298113721171
2024-03-05 04:00:00,1.9,-0.8,0.0,0.0,0.0,0.0,12.5,19.9,71,54,1,41.97907642975536,-87.90298113721171
2024-03-05 05:00:00,2.0,-0.1,0.0,0.0,0.0,0.0,32.3,39.0,0,61,1,41.97907642975536,-87.90298113721171
2024-03-05 06:00:00,2.5,0.3,1.97,1.97,0.0,0.0,30.7,39.3,0,66,1,41.97907642975536,-87.90298113721171
2024-03-05 07:00:00,3.9,1.0,0.0,0.0,0.0,0.0,8.5,20.2,1,49,1,41.97907642975536,-87.90298113721171
2024-03-05 08:00:00,4.4,2.8,0.0,0.0,0.0,0.0,12.6,26.4,1,76,1,41.97907642975536,-87.90298113721171
2024-03-05 09:00:00,6.6,4.1,0.0,0.0,0.0,0.0,33.3,43.1,3,96,1,41.97907642975536,-87.90298113721171
2024-03-05 10:00:00,6.6,4.0,0.0,0.0,0.0,0.0,14.0,18.9,1,79,1,41.97907642975536,-87.90298113721171
2024-03-05 11:00:00,5.8,4.7,0.0,0.0,0.0,0.0,29.5,35.3,61,12,1,41.97907642975536,-87.90298113721171
2024-03-05 12:00:00,7.6,5.1,0.0,0.0,0.0,0.0,6.5,20.3,0,58,1,41.97907642975536,-87.90298113721171
2024-03-05 13:00:00,6.9,4.2,0.0,0.0,0.0,0.0,16.6,21.4,1,59,1,41.97907642975536,-87.90298113721171
2024-03-05 14:00:00,7.9,5.8,1.81,1.81,0.0,0.0,23.4,26.7,2,86,1,41.97907642975536,-87.90298113721171
2024-03-05 15:00:00,7.4,6.1,0.0,0.0,0.0,0.0,17.0,31.0,0,41,1,41.97907642975536,-87.90298113721171
2024-03-05 16:00:00,8.0,6.9,0.0,0.0,0.0,0.0,28.7,31.1,3,29,1,41.97907642975536,-87.90298113721171
2024-03-05 17:00:00,6.0,5.0,0.0,0.0,0.0,0.0,34.4,46.1,2,76,1,41.97907642975536,-87.90298113721171
2024-03-05 18:00:00,2.4,0.6,0.0,0.0,0.0,0.0,20.4,24.3,0,55,1,41.97907642975536,-87.90298113721171
2024-03-05 19:00:00,-0.3,-2.5,0.0,0.0,0.0,0.0,18.9,29.6,1,39,1,41.97907642975536,-87.90298113721171
2024-03-05 20:00:00,-0.3,-2.4,0.0,0.0,0.0,0.0,26.1,30.6,2,48,1,41.97907642975536,-87.90298113721171
2024-03-05 21:00:00,0.4,-1.6,0.0,0.0,0.0,0.0,27.6,41.3,2,20,1,41.97907642975536,-87.90298113721171
2024-03-05 22:00:00,-1.9,-3.7,0.0,0.0,0.0,0.0,6.8,9.4,1,59,1,41.97907642975536,-87.90298113721171
2024-03-05 23:00:00,-0.8,-3.1,0.0,0.0,0.0,0.0,18.1,24.1,2,47,1,41.97907642975536,-87.90298113721171
2024-03-06 00:00:00,0.0,-2.7,0.0,0.0,0.0,0.0,20.0,32.2,0,68,1,41.97907642975536,-87.90298113721171
2024-03-06 01:00:00,-0.7,-3.4,0.0,0.0,0.0,0.0,14.2,23.6,0,50,1,41.97907642975536,-87.90298113721171
2024-03-06 02:00:00,1.0,-1.5,0.0,0.0,0.0,0.0,27.8,35.3,0,56,1,41.97907642975536,-87.90298113721171
2024-03-06 03:00:00,0.3,-1.3,0.0,0.0,0.0,0.0,31.6,39.3,1,44,1,41.97907642975536,-87.90298113721171
2024-03-06 04:00:00,0.9,-2.0,0.0,0.0,0.0,0.0,30.4,38.9,0,49,1,41.97907642975536,-87.90298113721171
2024-03-06 05:00:00,5.5,2.8,0.0,0.0,0.0,0.0,24.0,38.9,2,27,1,41.97907642975536,-87.90298113721171
2024-03-06 06:00:00,4.0,1.1,1.11,1.11,0.0,0.0,28.8,39.6,71,81,1,41.97907642975536,-87.90298113721171
2024-03-06 07:00:00,5.2,3.0,0.0,0.0,0.0,0.0,12.0,20.3,71,54,1,41.97907642975536,-87.90298113721171
2024-03-06 08:00:00,7.3,5.6,0.0,0.0,0.0,0.0,5.8,12.0,1,5,1,41.97907642975536,-87.90298113721171
2024-03-06 09:00:00,8.1,6.2,0.0,0.0,0.0,0.0,20.4,29.0,2,15,1,41.97907642975536,-87.90298113721171
2024-03-06 10:00:00,6.9,5.3,0.0,0.0,0.0,0.0,17.3,31.3,71,81,1,41.97907642975536,-87.90298113721171
2024-03-06 11:00:00,9.4,7.7,0.0,0.0,0.0,0.0,31.5,36.3,1,54,1,41.97907642975536,-87.90298113721171
2024-03-06 12:00:00,7.3,5.5,0.0,0.0,0.0,0.0,28.7,35.2,0,55,1,41.97907642975536,-87.90298113721171
2024-03-06 13:00:00,9.4,6.5,0.0,0.0,0.0,0.0,16.5,19.3,0,55,1,41.97907642975536,-87.90298113721171
2024-03-06 14:00:00,5.6,3.6,0.0,0.0,0.0,0.0,5.5,15.7,0,67,1,41.97907642975536,-87.90298113721171
2024-03-06 15:00:00,6.4,4.6,1.03,1.03,0.0,0.0,13.2,25.2,3,93,1,41.97907642975536,-87.90298113721171
2024-03-06 16:00:00,6.3,4.1,0.0,0.0,0.0,0.0,15.8,26.0,0,66,1,41.97907642975536,-87.90298113721171
2024-03-06 17:00:00,5.6,4.0,0.0,0.0,0.0,0.0,25.3,37.8,0,63,1,41.97907642975536,-87.90298113721171
2024-03-06 18:00:00,2.7,1.7,0.0,0.0,0.0,0.0,32.1,44.1,2,41,1,41.97907642975536,-87.90298113721171
2024-03-06 19:00:00,0.5,-2.0,0.0,0.0,0.0,0.0,11.6,26.3,3,16,1,41.97907642975536,-87.90298113721171
2024-03-06 20:00:00,2.7,1.0,0.0,0.0,0.0,0.0,28.6,36.5,0,67,1,41.97907642975536,-87.90298113721171
2024-03-06 21:00:00,0.9,-0.6,0.0,0.0,0.0,0.0,26.9,30.0,2,69,1,41.97907642975536,-87.90298113721171
2024-03-06 22:00:00,-0.1,-2.1,0.0,0.0,0.0,0.0,15.6,24.6,1,82,1,41.97907642975536,-87.90298113721171
2024-03-06 23:00:00,2.6,1.3,0.0,0.0,0.0,0.0,5.5,17.5,0,98,1,41.97907642975536,-87.90298113721171
2024-03-07 00:00:00,-0.4,-2.0,0.0,0.0,0.0,0.0,6.0,13.3,1,26,1,41.97907642975536,-87.90298113721171
2024-03-07 01:00:00,-0.6,-2.7,0.0,0.0,0.0,0.0,23.6,31.4,3,40,1,41.97907642975536,-87.90298113721171
2024-03-07 02:00:00,-2.2,-5.1,0.0,0.0,0.0,0.0,30.4,42.0,0,72,1,41.97907642975536,-87.90298113721171
2024-03-07 03:00:00,-0.5,-1.9,0.0,0.0,0.0,0.0,24.0,26.2,0,55,1,41.97907642975536,-87.90298113721171
2024-03-07 04:00:00,3.3,1.4,0.0,0.0,0.0,0.0,28.2,38.8,61,91,1,41.97907642975536,-87.90298113721171
2024-03-07 05:00:00,1.9,-0.2,0.0,0.0,0.0,0.0,20.1,31.3,71,50,1,41.97907642975536,-87.90298113721171
2024-03-07 06:00:00,4.9,2.5,0.0,0.0,0.0,0.0,12.9,27.5,1,100,1,41.97907642975536,-87.90298113721171
2024-03-07 07:00:00,3.1,1.1,0.0,0.0,0.0,0.0,6.2,17.7,0,56,1,41.97907642975536,-87.90298113721171
2024-03-07 08:00:00,4.7,2.2,0.0,0.0,0.0,0.0,29.5,33.2,0,96,1,41.97907642975536,-87.90298113721171
2024-03-07 09:00:00,5.5,2.8,0.0,0.0,0.0,0.0,19.2,27.7,0,0,1,41.97907642975536,-87.90298113721171
2024-03-07 10:00:00,8.2,6.6,0.0,0.0,0.0,0.0,31.3,38.6,0,67,1,41.97907642975536,-87.90298113721171
2024-03-07 11:00:00,7.5,4.9,0.0,0.0,0.0,0.0,16.1,23.3,2,56,1,41.97907642975536,-87.90298113721171
2024-03-07 12:00:00,6.3,4.8,0.0,0.0,0.0,0.0,13.3,25.5,0,3,1,41.97907642975536,-87.90298113721171
2024-03-07 13:00:00,8.9,6.3,0.0,0.0,0.0,0.0,25.0,34.6,0,55,1,41.97907642975536,-87.90298113721171
2024-03-07 14:00:00,8.2,5.9,0.0,0.0,0.0,0.0,23.1,34.6,2,24,1,41.97907642975536,-87.90298113721171
2024-03-07 15:00:00,7.3,5.2,0.0,0.0,0.0,0.0,26.1,37.8,0,42,1,41.97907642975536,-87.90298113721171
2024-03-07 16:00:00,6.4,4.5,0.0,0.0,0.0,0.0,7.7,18.7,0,63,1,41.97907642975536,-87.90298113721171
2024-03-07 17:00:00,3.8,1.7,0.0,0.0,0.0,0.0,7.5,19.4,1,52,1,41.97907642975536,-87.90298113721171
2024-03-07 18:00:00,5.9,4.4,0.0,0.0,0.0,0.0,22.1,27.0,0,64,1,41.97907642975536,-87.90298113721171
2024-03-07 19:00:00,2.8,0.8,0.0,0.0,0.0,0.0,21.4,24.7,2,59,1,41.97907642975536,-87.90298113721171
2024-03-07 20:00:00,2.4,0.2,0.0,0.0,0.0,0.0,7.8,11.9,0,100,1,41.97907642975536,-87.90298113721171
2024-03-07 21:00:00,1.7,-0.0,0.0,0.0,0.0,0.0,17.9,30.4,0,61,1,41.97907642975536,-87.90298113721171
2024-03-07 22:00:00,-0.9,-2.6,0.0,0.0,0.0,0.0,24.0,38.4,1,58,1,41.97907642975536,-87.90298113721171
2024-03-07 23:00:00,3.0,1.3,0.0,0.0,0.0,0.0,21.3,35.4,2,66,1,41.97907642975536,-87.90298113721171
2024-03-08 00:00:00,-0.0,-2.7,0.0,0.0,0.0,0.0,10.6,12.8,0,54,1,41.97907642975536,-87.90298113721171
2024-03-08 01:00:00,0.2,-1.6,1.63,1.63,0.0,0.0,32.8,47.8,3,15,1,41.97907642975536,-87.90298113721171
2024-03-08 02:00:00,-0.1,-2.2,1.85,0.0,1.29,0.03,6.0,19.6,61,72,1,41.97907642975536,-87.90298113721171
2024-03-08 03:00:00,2.9,-0.0,0.0,0.0,0.0,0.03,13.2,17.8,1,87,1,41.97907642975536,-87.90298113721171
2024-03-08 04:00:00,3.8,2.7,0.0,0.0,0.0,0.03,7.0,16.3,0,94,1,41.97907642975536,-87.90298113721171
2024-03-08 05:00:00,3.2,1.8,0.0,0.0,0.0,0.03,13.5,28.3,0,72,1,41.97907642975536,-87.90298113721171
2024-03-08 06:00:00,1.8,-1.0,0.0,0.0,0.0,0.03,25.6,33.7,61,48,1,41.97907642975536,-87.90298113721171
2024-03-08 07:00:00,4.8,2.4,0.0,0.0,0.0,0.03,5.7,20.1,0,62,1,41.97907642975536,-87.90298113721171
